event_date,gwl,humidity,rainfall,river_level,temperature,wind_speed,facility_gwl_value_mean,facility_rainfall_value_mean,facility_river_level_value_mean,facility_dist_to_river_km_mean,facility_rolling_rain_3d_mean,facility_river_anomaly_mean,facility_storage_flag_mean,facility_crs_mean,dow,month
2023-02-27,-16.634125,,,332.9941524390244,25.778260869565216,6.391304347826087,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,0,2
2023-02-28,-16.815125000000002,,,334.1439518072289,25.9125,6.366666666666666,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,1,2
2023-03-01,-17.12075,,,334.8411111111111,17.663636363636364,5.277272727272727,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,2,3
2023-03-02,-18.92742857142857,,,335.2655238095238,20.3,5.308333333333333,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,3,3
2023-03-03,-19.11614285714285,,,328.0905064935065,27.30434782608696,6.378260869565217,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,4,3
2023-03-04,-17.48825,,,334.79398214285715,28.004166666666663,6.3625,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,5,3
2023-03-05,-17.4685,,2.6,334.5353928571429,23.98333333333333,6.3375,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,6,3
2023-03-06,-17.649124999999998,,,334.238,35.175000000000004,6.308333333333334,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,0,3
2023-03-07,-17.850875,,,333.61123952095807,30.916666666666668,6.358333333333333,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,1,3
2023-03-08,-17.561875,,3.242063492063492,336.54271794871795,24.578260869565216,6.18695652173913,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,2,3
2023-03-09,-17.645625,,3.564814814814815,334.6422380952381,27.425,6.308333333333334,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,3,3
2023-03-10,-17.501,,2.2857142857142856,335.7045696969697,25.625,6.2125,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,4,3
2023-03-11,-17.451249999999998,,7.285714285714286,334.62243452380955,25.745833333333334,6.316666666666666,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,5,3
2023-03-12,-17.430125,,,334.48833333333334,23.383333333333336,6.329166666666667,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,6,3
2023-03-13,-17.711375,,,331.79908176100633,27.956521739130437,6.356521739130434,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,0,3
2023-03-14,-17.642375,,,331.22183870967746,27.63809523809524,6.338095238095238,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,1,3
2023-03-15,-17.848375,,,330.7256375,27.61304347826087,6.386956521739131,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,2,3
2023-03-16,-17.907,,0.5,331.01013173652694,24.175,6.325,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,3,3
2023-03-17,-17.939125,,0.5,331.42995833333333,25.329166666666666,6.358333333333333,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,4,3
2023-03-18,-17.901625,,3.051282051282051,331.42861904761907,19.479166666666668,6.233333333333333,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,5,3
2023-03-19,-17.851375,,2.555555555555556,331.4118869047619,20.879166666666663,6.375,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,6,3
2023-03-20,-17.4405,,1.5277777777777777,331.397625,22.120833333333334,6.379166666666666,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,0,3
2023-03-21,-17.500625,,3.484375,330.8428253012048,22.891666666666666,6.345833333333332,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,1,3
2023-03-22,-17.484875,,4.230769230769231,333.245578313253,23.620833333333334,6.379166666666666,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,2,3
2023-03-23,-19.083142857142857,,2.0,334.8806666666666,24.933333333333334,6.3625,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,3,3
2023-03-24,-19.252857142857145,,1.5,334.8805773809524,27.04583333333333,6.366666666666666,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,4,3
2023-03-25,-17.43675,,1.0,334.8731011904762,27.241666666666664,6.341666666666666,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,5,3
2023-03-26,-17.24225,,2.590909090909091,334.8809583333333,26.35,6.358333333333333,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,6,3
2023-03-27,-18.942714285714285,,1.1666666666666667,334.8996607142857,25.9,6.379166666666666,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,0,3
2023-03-28,-24.8212,,,334.90472023809525,27.729166666666668,6.375,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,1,3
2023-03-29,-17.147875,,2.4285714285714284,334.85251785714286,28.34583333333333,6.366666666666666,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,2,3
2023-03-30,-17.093875,,2.35,334.8384107142857,28.45,6.358333333333333,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,3,3
2023-03-31,-18.97,,3.2916666666666665,334.8313630952381,25.854166666666668,6.370833333333334,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,4,3
2023-04-01,-18.870571428571427,,0.5,336.7940243902439,17.263636363636365,5.2318181818181815,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,5,4
2023-04-02,-16.839625,,,335.2563630952381,20.808333333333334,5.316666666666666,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,6,4
2023-04-03,-16.949375,,,330.217008,26.094736842105263,6.3052631578947365,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,0,4
2023-04-04,-16.773,,4.375,334.7913095238096,29.879166666666663,6.358333333333333,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,1,4
2023-04-05,-16.9395,,1.5,334.5140595238095,27.48333333333333,6.345833333333332,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,2,4
2023-04-06,-16.848,,2.0,333.83528143712573,31.804166666666664,6.320833333333333,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,3,4
2023-04-07,-16.851625,,1.9107142857142856,334.0138333333333,31.491666666666664,6.329166666666667,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,4,4
2023-04-08,-16.72275,,1.3353658536585369,336.9025125,24.782608695652176,6.269565217391304,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,5,4
2023-04-09,-16.641125,,4.2875,334.711869047619,25.641666666666666,6.291666666666667,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,6,4
2023-04-10,-16.631125,,0.5,335.6544166666667,26.441666666666663,6.345833333333332,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,0,4
2023-04-11,-16.1845,,5.5,334.5769404761905,24.73333333333333,6.329166666666667,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,1,4
2023-04-12,-16.04625,,,334.988078313253,22.679166666666664,6.233333333333333,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,2,4
2023-04-13,-15.940625,,,334.9684431137725,31.441666666666663,6.341666666666666,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,3,4
2023-04-14,-15.7605,,7.5,334.66633333333334,32.5875,6.3500000000000005,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,4,4
2023-04-15,-15.7225,,,333.8505988023952,32.204166666666666,6.341666666666666,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,5,4
2023-04-16,-15.6265,,,335.7308048780488,32.518181818181816,6.363636363636363,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,6,4
2023-04-17,-15.60175,,,334.6490476190476,32.90833333333334,6.329166666666667,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,0,4
2023-04-18,-15.481375,,,334.6436547619048,33.05652173913043,6.313043478260869,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,1,4
2023-04-19,-15.31775,,,334.6328273809524,33.59166666666667,6.3375,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,2,4
2023-04-20,-15.467875,,0.5,336.1876440677966,28.79375,6.231249999999999,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,3,4
2023-04-21,-15.551125,,1.338235294117647,334.6059821428572,29.2125,6.354166666666667,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,4,4
2023-04-22,-15.486625,,3.1,334.593630952381,26.166666666666668,6.333333333333333,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,5,4
2023-04-23,-15.153,,1.0789473684210529,334.59497023809524,25.370833333333334,6.341666666666666,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,6,4
2023-04-24,-14.931,,6.678571428571429,334.40028387096777,26.75,6.381818181818182,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,0,4
2023-04-25,-14.438625,,6.352941176470588,334.57666666666665,26.058333333333334,6.354166666666667,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,1,4
2023-04-26,-14.629125,,0.5,327.854137254902,26.03076923076923,6.299999999999999,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,2,4
2023-04-27,-14.756875,,,332.9730180722892,27.5125,6.3625,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,3,4
2023-04-28,-14.476,,3.380952380952381,334.5297619047619,29.475,6.345833333333332,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,4,4
2023-04-29,-14.303375,,1.7,334.5165416666667,26.945833333333336,6.3375,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,5,4
2023-04-30,-13.870875,,1.3846153846153846,334.46816766467066,22.204166666666666,6.2875000000000005,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,6,4
2023-05-01,-13.365375,,0.5,335.5684939759036,18.48260869565217,5.3,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,0,5
2023-05-02,-13.007625,,,335.25072023809525,21.191666666666663,5.308333333333333,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,1,5
2023-05-03,-11.6505,,,335.30004861111115,27.43478260869565,6.378260869565217,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,2,5
2023-05-04,-10.462375,,9.0,334.7721369047619,29.0,6.354166666666667,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,3,5
2023-05-05,-9.953375,,4.857142857142857,334.5008273809524,29.391666666666666,6.3500000000000005,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,4,5
2023-05-06,-10.079375,,1.9166666666666667,333.887582278481,31.43478260869565,6.356521739130434,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,5,5
2023-05-07,-9.934125,,5.0344827586206895,333.44545679012344,31.079166666666666,6.333333333333333,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,6,5
2023-05-08,-9.803875,,2.305555555555556,334.6852909090909,26.75,6.3500000000000005,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,0,5
2023-05-09,-10.241,,7.631578947368421,334.6989523809524,26.325,6.329166666666667,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,1,5
2023-05-10,-10.23275,,,335.54564285714287,26.683333333333334,6.3375,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,2,5
2023-05-11,-11.1355,,,334.59945833333336,23.195833333333336,6.324999999999999,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,3,5
2023-05-12,-11.58525,,1.0769230769230769,334.4845,18.89583333333333,6.108333333333333,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,4,5
2023-05-13,-13.099285714285712,,,334.33223664122136,30.49473684210526,6.294736842105263,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,5,5
2023-05-14,-13.600714285714286,,,334.7201100917431,35.54615384615385,6.407692307692307,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,6,5
2023-05-15,-12.9495,,0.5,334.3796845238095,34.06666666666667,6.3375,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,0,5
2023-05-16,-16.826833333333333,,,334.3639583333333,34.31666666666667,6.324999999999999,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,1,5
2023-05-17,-13.761625,,0.5,334.3611071428571,33.666666666666664,6.320833333333333,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,2,5
2023-05-18,-17.804,,1.75,334.3570654761905,33.975,6.324999999999999,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,3,5
2023-05-19,-14.64125,,2.5,334.34404166666667,33.85,6.324999999999999,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,4,5
2023-05-20,-14.66975,,1.6428571428571428,334.3460297619048,33.079166666666666,6.333333333333333,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,5,5
2023-05-21,-14.754875,,0.5714285714285714,334.32385714285715,34.19166666666667,6.329166666666667,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,6,5
2023-05-22,-14.8945,,4.142857142857143,334.31049404761904,34.59583333333333,6.316666666666666,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,0,5
2023-05-23,-15.038375,,0.5,334.3006190476191,33.7,6.3375,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,1,5
2023-05-24,-15.39325,,6.666666666666667,335.4953435114504,35.910526315789475,6.342105263157895,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,2,5
2023-05-25,-15.476,,,344.1285,29.0,6.2,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,3,5
2023-05-26,-15.751125,,,308.198,,,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,4,5
2023-05-27,-15.677875,,,332.05264444444447,32.95,6.533333333333334,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,5,5
2023-05-28,-15.826375,,,468.48,,,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,6,5
2023-05-29,-15.75025,,,,26.4,6.1,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,0,5
2023-05-30,-15.87975,,0.5,334.25065079365083,36.31111111111111,6.4,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,1,5
2023-05-31,-16.102999999999998,,0.5,334.24625000000003,34.44583333333333,6.324999999999999,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,2,5
2023-06-01,-16.2775,,,336.38654545454546,17.247826086956522,5.317391304347826,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,3,6
2023-06-02,-16.241375,,,335.23473809523813,21.71666666666667,5.308333333333333,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,4,6
2023-06-03,-16.39375,,,336.3864015151515,26.725,6.325,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,5,6
2023-06-04,-16.490375,,0.5714285714285714,334.75557142857144,28.5625,6.358333333333333,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,6,6
2023-06-05,-17.988,,0.5,334.4775892857143,30.575,6.341666666666666,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,0,6
2023-06-06,-19.739,,,342.9769,34.22727272727273,6.354545454545455,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,1,6
2023-06-07,-20.0903125,,5.585106382978723,334.69853205128203,27.808333333333334,6.316666666666666,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,2,6
2023-06-08,-20.1191875,,1.738095238095238,336.32880981595093,27.27083333333333,6.3375,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,3,6
2023-06-09,-20.282625,,5.778846153846154,334.7063928571429,27.05,6.341666666666666,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,4,6
2023-06-10,-20.4425625,,,335.5299345238095,27.745833333333334,6.341666666666666,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,5,6
2023-06-11,-20.713375,,,334.6210178571429,22.825,6.3375,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,6,6
2023-06-12,-20.820625,,1.531496062992126,334.06026946107784,19.604166666666668,6.125,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,0,6
2023-06-13,-20.9090625,,3.392857142857143,334.0369096774193,35.1,6.329166666666667,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,1,6
2023-06-14,-20.64225,,2.3,335.21549696969697,35.625,6.316666666666666,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,2,6
2023-06-15,-20.4131875,,2.375,335.262,34.71818181818182,6.327272727272727,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,3,6
2023-06-16,-24.6419375,,,330.1235714285714,44.1,6.45,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,4,6
2023-06-17,-20.4945,,0.5,336.0919302325581,38.775,6.291666666666667,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,5,6
2023-06-18,-25.1235,,0.75,334.61042857142854,37.00909090909091,6.322727272727272,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,6,6
2023-06-19,-20.5680625,,0.5,334.1077080745342,36.27916666666667,6.316666666666666,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,0,6
2023-06-20,-25.1448125,,2.8181818181818183,335.4870263157895,36.095454545454544,6.322727272727272,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,1,6
2023-06-21,-21.2220625,,3.225806451612903,334.04288343558284,33.4,6.339130434782608,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,2,6
2023-06-22,-20.559,,5.706521739130435,334.2828271604938,30.641666666666666,6.3500000000000005,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,3,6
2023-06-23,-19.6033125,,2.975,335.11343750000003,27.79565217391304,6.343478260869565,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,4,6
2023-06-24,-19.4926875,,2.071428571428572,334.1942202380952,29.61304347826087,6.308695652173912,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,5,6
2023-06-25,-18.22975,,5.818965517241379,333.572234939759,25.808333333333334,6.154166666666666,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,6,6
2023-06-26,-14.6969375,,3.8947368421052633,334.35070833333333,25.325,6.2125,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,0,6
2023-06-27,-11.342625,,2.0765765765765765,334.7778658536585,25.570833333333336,6.2375,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,1,6
2023-06-28,-10.110375,,2.326923076923077,335.3621226993865,25.9,6.256521739130435,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,2,6
2023-06-29,-9.69625,,,340.00679285714284,28.00555555555556,6.277777777777778,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,3,6
2023-06-30,-9.55075,,,347.6345833333333,26.7375,6.1,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,4,6
2023-07-01,-9.505,,,335.6343113772455,16.06086956521739,5.326086956521739,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,5,7
2023-07-02,-9.8315625,,,335.2223095238095,22.15,5.3125,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,6,7
2023-07-03,-10.3045,,,340.4249124087592,26.827272727272728,6.368181818181818,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,0,7
2023-07-04,-10.335875,,0.5,335.9183212121212,28.729166666666668,6.3500000000000005,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,1,7
2023-07-05,-10.182875,,0.6666666666666666,334.463880952381,30.633333333333336,6.341666666666666,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,2,7
2023-07-06,-9.74075,,0.5,335.06277575757576,33.82173913043478,6.3478260869565215,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,3,7
2023-07-07,-8.855,,2.3,334.91777181208056,26.34166666666667,6.25,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,4,7
2023-07-08,-7.7606875,,1.9444444444444444,336.47103125,27.23913043478261,6.352173913043478,-6.290155405405406,0.5472972972972973,277.73432432432435,17.371751662843792,1.0,-2.375158372318481,1.0,0.47446046879490333,5,7
