metric,date,mean_value,min_value,max_value,records
wind_speed,2023-05-06,6.356521739130434,6.1,6.8,23
wind_speed,2023-05-07,6.333333333333333,6.1,6.8,24
wind_speed,2023-05-08,6.3500000000000005,6.1,6.8,24
wind_speed,2023-05-09,6.329166666666667,6.1,6.8,24
wind_speed,2023-05-10,6.3374999999999995,6.1,6.8,24
wind_speed,2023-05-11,6.324999999999999,6.1,6.8,24
wind_speed,2023-05-12,6.108333333333333,6.0,6.3,24
wind_speed,2023-05-13,6.294736842105263,6.1,6.8,19
wind_speed,2023-05-14,6.407692307692307,6.1,6.8,13
wind_speed,2023-05-15,6.3374999999999995,6.1,6.8,24
wind_speed,2023-05-16,6.324999999999999,6.1,6.8,24
wind_speed,2023-05-17,6.320833333333333,6.1,6.8,24
wind_speed,2023-05-18,6.324999999999999,6.1,6.8,24
wind_speed,2023-05-19,6.324999999999999,6.1,6.8,24
wind_speed,2023-05-20,6.333333333333333,6.1,6.8,24
wind_speed,2023-05-21,6.329166666666667,6.1,6.8,24
wind_speed,2023-05-22,6.316666666666666,6.1,6.8,24
wind_speed,2023-05-23,6.3374999999999995,6.1,6.8,24
wind_speed,2023-05-24,6.342105263157895,6.1,6.8,19
wind_speed,2023-05-25,6.2,6.2,6.2,1
wind_speed,2023-05-27,6.533333333333334,6.3,6.8,6
wind_speed,2023-05-29,6.1,6.1,6.1,1
wind_speed,2023-05-30,6.4,6.1,6.8,18
wind_speed,2023-05-31,6.324999999999999,6.1,6.8,24
wind_speed,2023-06-01,5.317391304347826,5.1,5.7,23
wind_speed,2023-06-02,5.308333333333333,5.1,5.7,24
wind_speed,2023-06-03,6.325,6.1,6.8,20
wind_speed,2023-06-04,6.358333333333333,6.1,6.8,24
wind_speed,2023-06-05,6.341666666666666,6.1,6.8,24
wind_speed,2023-06-06,6.354545454545455,6.1,6.8,11
wind_speed,2023-06-07,6.316666666666666,6.1,6.8,24
wind_speed,2023-06-08,6.3374999999999995,6.1,6.8,24
wind_speed,2023-06-09,6.341666666666666,6.1,6.8,24
wind_speed,2023-06-10,6.341666666666666,6.1,6.8,24
wind_speed,2023-06-11,6.3374999999999995,6.1,6.8,24
wind_speed,2023-06-12,6.125,6.0,6.3,24
wind_speed,2023-06-13,6.329166666666667,6.1,6.8,24
wind_speed,2023-06-14,6.316666666666666,6.1,6.8,24
wind_speed,2023-06-15,6.327272727272727,6.1,6.8,22
wind_speed,2023-06-16,6.45,6.4,6.5,2
wind_speed,2023-06-17,6.291666666666667,6.1,6.7,12
wind_speed,2023-06-18,6.322727272727272,6.1,6.8,22
wind_speed,2023-06-19,6.316666666666666,6.1,6.8,24
wind_speed,2023-06-20,6.322727272727272,6.1,6.8,22
wind_speed,2023-06-21,6.339130434782608,6.1,6.8,23
wind_speed,2023-06-22,6.3500000000000005,6.1,6.8,24
wind_speed,2023-06-23,6.343478260869565,6.1,6.8,23
wind_speed,2023-06-24,6.308695652173912,6.1,6.8,23
wind_speed,2023-06-25,6.154166666666666,6.1,6.3,24
wind_speed,2023-06-26,6.2124999999999995,6.1,6.4,24
wind_speed,2023-06-27,6.2375,6.1,6.8,24
wind_speed,2023-06-28,6.256521739130435,6.1,6.8,23
wind_speed,2023-06-29,6.277777777777778,6.1,6.8,18
wind_speed,2023-06-30,6.1,6.1,6.1,8
wind_speed,2023-07-01,5.326086956521739,5.1,5.7,23
wind_speed,2023-07-02,5.3125,5.1,5.7,24
wind_speed,2023-07-03,6.368181818181818,6.1,6.8,22
wind_speed,2023-07-04,6.3500000000000005,6.1,6.8,24
wind_speed,2023-07-05,6.341666666666666,6.1,6.8,24
wind_speed,2023-07-06,6.3478260869565215,6.1,6.8,23
wind_speed,2023-07-07,6.25,6.1,6.8,24
wind_speed,2023-07-08,6.352173913043478,6.1,6.8,23
wind_speed,2023-07-09,6.341666666666666,6.1,6.8,24
wind_speed,2023-07-10,6.341666666666666,6.1,6.8,24
wind_speed,2023-07-11,6.333333333333333,6.1,6.8,24
wind_speed,2023-07-12,6.079166666666667,6.0,6.2,24
wind_speed,2023-07-13,6.336842105263157,6.1,6.8,19
wind_speed,2023-07-14,6.3875,6.1,6.8,16
wind_speed,2023-07-15,6.279166666666666,6.1,6.8,24
wind_speed,2023-07-16,6.329166666666667,6.1,6.8,24
wind_speed,2023-07-17,6.329166666666667,6.1,6.8,24
wind_speed,2023-07-18,6.358333333333333,6.1,6.8,24
wind_speed,2023-07-19,6.354166666666667,6.1,6.8,24
wind_speed,2023-07-20,6.3374999999999995,6.1,6.8,24
wind_speed,2023-07-21,6.3125,6.1,6.8,24
wind_speed,2023-07-22,6.354166666666667,6.1,6.8,24
wind_speed,2023-07-23,6.333333333333333,6.1,6.8,24
wind_speed,2023-07-24,6.358333333333333,6.1,6.8,24
wind_speed,2023-07-25,6.345833333333332,6.1,6.8,24
wind_speed,2023-07-26,6.316666666666666,6.1,6.8,24
wind_speed,2023-07-27,6.329166666666667,6.1,6.8,24
wind_speed,2023-07-28,6.295652173913043,6.1,6.8,23
wind_speed,2023-07-29,6.3374999999999995,6.1,6.8,24
wind_speed,2023-07-30,6.320833333333333,6.1,6.8,24
wind_speed,2023-07-31,6.333333333333333,6.1,6.8,24
wind_speed,2023-08-01,5.304166666666666,5.1,5.7,24
wind_speed,2023-08-02,5.308333333333333,5.1,5.7,24
wind_speed,2023-08-03,6.370833333333334,6.1,6.8,24
wind_speed,2023-08-04,6.211111111111111,6.1,6.6,18
wind_speed,2023-08-05,6.3374999999999995,6.1,6.8,24
wind_speed,2023-08-06,6.325,6.1,6.8,20
wind_speed,2023-08-07,6.313043478260869,6.1,6.8,23
wind_speed,2023-08-08,6.354166666666667,6.1,6.8,24
wind_speed,2023-08-09,6.324999999999999,6.1,6.8,24
wind_speed,2023-08-10,6.3374999999999995,6.1,6.8,24
wind_speed,2023-08-11,6.329166666666667,6.1,6.8,24
wind_speed,2023-08-12,6.25,6.0,6.8,24
wind_speed,2023-08-13,6.3625,6.1,6.8,24
wind_speed,2023-08-14,6.316666666666666,6.1,6.8,24
wind_speed,2023-08-15,6.3625,6.1,6.8,24
wind_speed,2023-08-16,6.366666666666666,6.1,6.8,24
wind_speed,2023-08-17,6.2875000000000005,6.1,6.8,24
wind_speed,2023-08-18,6.320833333333333,6.1,6.8,24
wind_speed,2023-08-19,6.333333333333333,6.1,6.8,24
wind_speed,2023-08-20,6.354166666666667,6.1,6.8,24
wind_speed,2023-08-21,6.354166666666667,6.1,6.8,24
wind_speed,2023-08-22,6.3500000000000005,6.1,6.8,24
wind_speed,2023-08-23,6.320833333333333,6.1,6.8,24
wind_speed,2023-08-24,6.329166666666667,6.1,6.8,24
wind_speed,2023-08-25,6.366666666666666,6.1,6.8,24
wind_speed,2023-08-26,6.366666666666666,6.1,6.8,24
wind_speed,2023-08-27,6.366666666666666,6.1,6.8,24
wind_speed,2023-08-28,6.366666666666666,6.1,6.8,24
wind_speed,2023-08-29,6.341666666666666,6.1,6.8,24
wind_speed,2023-08-30,6.333333333333333,6.1,6.8,24
wind_speed,2023-08-31,6.366666666666666,6.1,6.8,24
wind_speed,2023-09-01,5.308695652173912,5.1,5.7,23
wind_speed,2023-09-02,5.3125,5.1,5.7,24
wind_speed,2023-09-03,6.379166666666666,6.1,6.8,24
wind_speed,2023-09-04,6.378260869565217,6.1,6.8,23
wind_speed,2023-09-05,6.345833333333332,6.1,6.8,24
wind_speed,2023-09-06,6.288235294117647,6.1,6.8,17
wind_speed,2023-09-07,6.320833333333333,6.1,6.8,24
wind_speed,2023-09-08,6.3625,6.1,6.8,24
wind_speed,2023-09-09,6.333333333333333,6.1,6.8,24
wind_speed,2023-09-10,6.341666666666666,6.1,6.8,24
wind_speed,2023-09-11,6.329166666666667,6.1,6.8,24
wind_speed,2023-09-12,6.308333333333334,6.1,6.8,24
wind_speed,2023-09-13,6.329166666666667,6.1,6.8,24
wind_speed,2023-09-14,6.3374999999999995,6.1,6.8,24
wind_speed,2023-09-15,6.354166666666667,6.1,6.8,24
wind_speed,2023-09-16,6.3500000000000005,6.1,6.8,24
wind_speed,2023-09-17,6.370833333333334,6.1,6.8,24
wind_speed,2023-09-18,6.3125,6.1,6.8,24
wind_speed,2023-09-19,6.341666666666666,6.1,6.8,24
wind_speed,2023-09-20,6.304166666666666,6.1,6.8,24
wind_speed,2023-09-21,6.2250000000000005,6.1,6.8,24
wind_speed,2023-09-22,6.129166666666666,6.1,6.3,24
wind_speed,2023-09-23,6.258333333333333,6.1,6.8,24
wind_speed,2023-09-24,6.270833333333333,6.1,6.8,24
wind_speed,2023-09-25,6.258333333333333,6.1,6.8,24
wind_speed,2023-09-26,6.320833333333333,6.1,6.8,24
wind_speed,2023-09-27,6.324999999999999,6.1,6.8,24
wind_speed,2023-09-28,6.291666666666667,6.1,6.8,24
wind_speed,2023-09-29,6.329166666666667,6.1,6.8,24
wind_speed,2023-09-30,6.316666666666666,6.1,6.8,24
wind_speed,2023-10-01,5.319047619047619,5.1,5.7,21
wind_speed,2023-10-02,5.3125,5.1,5.7,24
wind_speed,2023-10-03,6.383333333333333,6.1,6.8,24
wind_speed,2023-10-04,6.361111111111111,6.1,6.8,18
wind_speed,2023-10-05,6.341666666666666,6.1,6.8,24
wind_speed,2023-10-06,6.295652173913043,6.1,6.8,23
wind_speed,2023-10-07,6.354166666666667,6.1,6.8,24
wind_speed,2023-10-08,6.358333333333333,6.1,6.8,24
wind_speed,2023-10-09,6.3125,6.1,6.8,24
wind_speed,2023-10-10,6.333333333333333,6.1,6.8,24
wind_speed,2023-10-11,6.324999999999999,6.1,6.8,24
wind_speed,2023-10-12,6.333333333333333,6.1,6.8,24
wind_speed,2023-10-13,6.324999999999999,6.1,6.8,24
wind_speed,2023-10-14,6.333333333333333,6.1,6.8,24
wind_speed,2023-10-15,6.345833333333332,6.1,6.8,24
wind_speed,2023-10-16,6.341666666666666,6.1,6.8,24
wind_speed,2023-10-17,6.3374999999999995,6.1,6.8,24
wind_speed,2023-10-18,6.329166666666667,6.1,6.8,24
wind_speed,2023-10-19,6.341666666666666,6.1,6.8,24
wind_speed,2023-10-20,6.345833333333332,6.1,6.8,24
wind_speed,2023-10-21,6.3374999999999995,6.0,6.8,24
wind_speed,2023-10-22,6.345833333333332,6.1,6.8,24
wind_speed,2023-10-23,6.3500000000000005,6.1,6.8,24
wind_speed,2023-10-24,6.345833333333332,6.1,6.8,24
wind_speed,2023-10-25,6.345833333333332,6.1,6.8,24
wind_speed,2023-10-26,6.3500000000000005,6.1,6.8,24
wind_speed,2023-10-27,6.354166666666667,6.1,6.8,24
wind_speed,2023-10-28,6.3500000000000005,6.1,6.8,24
wind_speed,2023-10-29,6.3500000000000005,6.1,6.8,24
wind_speed,2023-10-30,6.345833333333332,6.1,6.8,24
wind_speed,2023-10-31,6.333333333333333,6.1,6.8,24
wind_speed,2023-11-01,5.27391304347826,5.1,5.7,23
wind_speed,2023-11-02,5.3125,5.1,5.7,24
wind_speed,2023-11-03,6.369565217391305,6.1,6.8,23
wind_speed,2023-11-04,6.358333333333333,6.1,6.8,24
wind_speed,2023-11-05,6.3374999999999995,6.1,6.8,24
wind_speed,2023-11-06,6.320833333333333,6.1,6.8,24
wind_speed,2023-11-07,6.3478260869565215,6.1,6.8,23
wind_speed,2023-11-08,6.3125,6.1,6.8,24
wind_speed,2023-11-09,6.329166666666667,6.1,6.8,24
wind_speed,2023-11-10,6.3374999999999995,6.1,6.8,24
wind_speed,2023-11-11,6.324999999999999,6.1,6.8,24
wind_speed,2023-11-12,6.3374999999999995,6.1,6.8,24
wind_speed,2023-11-13,6.316666666666666,6.1,6.8,24
wind_speed,2023-11-14,6.308333333333334,6.1,6.8,24
wind_speed,2023-11-15,6.329166666666667,6.1,6.8,24
wind_speed,2023-11-16,6.329166666666667,6.1,6.8,24
wind_speed,2023-11-17,6.329166666666667,6.1,6.8,24
wind_speed,2023-11-18,6.329166666666667,6.1,6.8,24
wind_speed,2023-11-19,6.320833333333333,6.1,6.8,24
wind_speed,2023-11-20,6.329166666666667,6.1,6.8,24
wind_speed,2023-11-21,6.333333333333333,6.1,6.8,24
wind_speed,2023-11-22,6.329166666666667,6.1,6.8,24
wind_speed,2023-11-23,6.324999999999999,6.1,6.8,24
wind_speed,2023-11-24,6.308333333333334,6.1,6.8,24
wind_speed,2023-11-25,6.324999999999999,6.1,6.8,24
wind_speed,2023-11-26,6.324999999999999,6.1,6.8,24
wind_speed,2023-11-27,6.2250000000000005,6.1,6.6,24
wind_speed,2023-11-28,6.141666666666667,6.0,6.4,24
wind_speed,2023-11-29,6.291666666666667,6.0,6.8,24
wind_speed,2023-11-30,6.324999999999999,6.1,6.8,24
wind_speed,2023-12-01,5.3,5.1,5.7,24
wind_speed,2023-12-02,5.3125,5.1,5.7,24
wind_speed,2023-12-03,6.383333333333333,6.1,6.8,24
wind_speed,2023-12-04,6.410526315789474,6.1,6.8,19
wind_speed,2023-12-05,6.341666666666666,6.1,6.8,24
wind_speed,2023-12-06,6.234999999999999,6.1,6.6,20
wind_speed,2023-12-07,6.363636363636363,6.1,6.8,22
wind_speed,2023-12-08,6.354166666666667,6.1,6.8,24
wind_speed,2023-12-09,6.345833333333332,6.1,6.8,24
wind_speed,2023-12-10,6.316666666666666,6.1,6.8,24
wind_speed,2023-12-11,6.329166666666667,6.1,6.8,24
wind_speed,2023-12-12,6.341666666666666,6.1,6.8,24
wind_speed,2023-12-13,6.341666666666666,6.1,6.8,24
wind_speed,2023-12-14,6.341666666666666,6.1,6.8,24
wind_speed,2023-12-15,6.333333333333333,6.1,6.8,24
wind_speed,2023-12-16,6.333333333333333,6.1,6.8,24
wind_speed,2023-12-17,6.3374999999999995,6.1,6.8,24
wind_speed,2023-12-18,6.3374999999999995,6.1,6.8,24
wind_speed,2023-12-19,6.3304347826086955,6.0,6.8,23
wind_speed,2023-12-20,6.341666666666666,6.0,6.8,24
wind_speed,2023-12-21,6.329166666666667,6.0,6.8,24
wind_speed,2023-12-22,6.333333333333333,6.0,6.8,24
wind_speed,2023-12-23,6.304166666666666,6.0,6.8,24
wind_speed,2023-12-24,6.333333333333333,6.1,6.8,24
wind_speed,2023-12-25,6.324999999999999,6.1,6.8,24
wind_speed,2023-12-26,6.324999999999999,6.0,6.8,24
wind_speed,2023-12-27,6.316666666666666,6.0,6.8,24
wind_speed,2023-12-28,6.324999999999999,6.0,6.8,24
wind_speed,2023-12-29,6.316666666666666,6.0,6.8,24
wind_speed,2023-12-30,6.308333333333334,6.0,6.8,24
wind_speed,2023-12-31,6.304166666666666,6.0,6.8,24
wind_speed,2024-01-01,6.333333333333333,6.1,6.8,24
wind_speed,2024-01-02,6.291666666666667,6.1,6.8,24
wind_speed,2024-01-03,6.854166666666667,4.8,9.4,24
wind_speed,2024-01-04,7.054166666666667,5.4,8.7,24
wind_speed,2024-01-05,7.574999999999999,5.8,9.7,24
wind_speed,2024-01-06,8.645833333333334,7.3,10.5,24
wind_speed,2024-01-07,5.508333333333333,0.1,14.7,24
wind_speed,2024-01-08,8.041666666666666,0.4,14.6,24
wind_speed,2024-01-09,8.395833333333334,7.4,9.4,24
wind_speed,2024-01-10,16.75,16.2,17.6,24
wind_speed,2024-01-11,16.59565217391304,12.6,21.1,23
wind_speed,2024-01-12,15.544999999999998,12.4,19.5,20
wind_speed,2024-01-13,6.333333333333333,6.0,6.8,24
wind_speed,2024-01-14,6.324999999999999,6.0,6.8,24
wind_speed,2024-01-15,6.333333333333333,6.0,6.8,24
wind_speed,2024-01-16,6.333333333333333,6.0,6.8,24
wind_speed,2024-01-17,6.308333333333334,6.0,6.8,24
wind_speed,2024-01-18,6.183333333333334,6.0,6.5,24
wind_speed,2024-01-19,6.137499999999999,6.0,6.4,24
wind_speed,2024-01-20,6.079166666666667,6.0,6.2,24
wind_speed,2024-01-21,6.283333333333334,6.0,6.8,24
wind_speed,2024-01-22,6.345833333333332,6.1,6.8,24
wind_speed,2024-01-23,6.104166666666667,6.1,6.2,24
wind_speed,2024-01-24,6.254166666666666,6.0,6.8,24
wind_speed,2024-01-25,6.3625,6.1,6.8,24
wind_speed,2024-01-26,6.3625,6.1,6.8,24
wind_speed,2024-01-27,6.352173913043478,6.1,6.8,23
wind_speed,2024-01-28,6.356521739130434,6.1,6.8,23
wind_speed,2024-01-29,6.345833333333332,6.1,6.8,24
wind_speed,2024-01-30,6.329166666666667,6.1,6.8,24
wind_speed,2024-01-31,6.291666666666667,6.1,6.8,24
wind_speed,2024-02-01,6.324999999999999,6.0,6.8,24
wind_speed,2024-02-02,6.333333333333333,6.1,6.8,24
wind_speed,2024-02-03,7.545833333333333,5.2,28.1,24
wind_speed,2024-02-04,6.945833333333333,5.0,9.0,24
wind_speed,2024-02-05,7.291666666666667,5.3,9.2,24
wind_speed,2024-02-06,7.733333333333333,6.7,9.9,24
wind_speed,2024-02-07,7.695454545454546,0.0,21.6,22
wind_speed,2024-02-08,8.090909090909092,0.4,19.9,22
wind_speed,2024-02-09,8.21304347826087,7.6,9.2,23
wind_speed,2024-02-10,16.77826086956522,16.2,17.6,23
wind_speed,2024-02-11,16.921739130434784,12.8,21.3,23
wind_speed,2024-02-12,15.818181818181818,14.9,17.3,22
wind_speed,2024-02-13,6.304166666666666,6.1,6.8,24
wind_speed,2024-02-14,6.333333333333333,6.1,6.8,24
wind_speed,2024-02-15,6.329166666666667,6.1,6.8,24
wind_speed,2024-02-16,6.329166666666667,6.1,6.8,24
wind_speed,2024-02-17,6.333333333333333,6.1,6.8,24
wind_speed,2024-02-18,6.290909090909091,6.1,6.8,22
wind_speed,2024-02-19,6.3125,6.1,6.8,24
wind_speed,2024-02-20,6.3304347826086955,6.1,6.8,23
wind_speed,2024-02-21,11.754166666666668,4.4,33.4,24
wind_speed,2024-02-22,6.670833333333333,4.8,8.6,24
wind_speed,2024-02-23,6.3,4.8,8.0,24
wind_speed,2024-02-24,6.2749999999999995,4.7,8.1,24
wind_speed,2024-02-25,6.533333333333334,4.9,14.9,24
wind_speed,2024-02-26,6.466666666666666,5.4,7.9,24
wind_speed,2024-02-27,6.554166666666667,5.3,8.6,24
wind_speed,2024-02-28,6.329166666666667,4.9,8.2,24
wind_speed,2024-02-29,7.4913043478260875,4.8,19.3,23
wind_speed,2024-03-01,6.320833333333333,6.0,6.8,24
wind_speed,2024-03-02,6.3500000000000005,6.1,6.8,24
wind_speed,2024-03-03,7.245833333333334,5.5,17.6,24
wind_speed,2024-03-04,7.070833333333333,5.5,9.1,24
wind_speed,2024-03-05,7.270833333333333,5.4,9.3,24
wind_speed,2024-03-06,8.887500000000001,6.3,39.0,24
wind_speed,2024-03-07,6.591666666666666,0.6,14.2,24
wind_speed,2024-03-08,7.1375,6.9,7.3,24
wind_speed,2024-03-09,8.191666666666666,7.5,9.4,24
wind_speed,2024-03-10,16.77826086956522,16.2,17.6,23
wind_speed,2024-03-11,15.929166666666667,11.6,20.0,24
wind_speed,2024-03-12,17.455000000000002,15.1,21.8,20
wind_speed,2024-03-13,8.0875,5.7,19.0,24
wind_speed,2024-03-14,7.579166666666667,6.1,9.9,24
wind_speed,2024-03-15,7.05,5.2,10.0,24
wind_speed,2024-03-16,6.820833333333333,4.7,21.7,24
wind_speed,2024-03-17,5.8999999999999995,4.5,7.5,24
wind_speed,2024-03-18,5.508333333333333,4.6,7.2,24
wind_speed,2024-03-19,4.916666666666667,3.7,6.2,24
wind_speed,2024-03-20,4.870833333333334,4.0,6.4,24
wind_speed,2024-03-21,5.254166666666666,3.5,7.2,24
wind_speed,2024-03-22,5.8,4.4,7.5,24
wind_speed,2024-03-23,6.541666666666667,4.2,13.8,24
wind_speed,2024-03-24,7.595833333333332,4.7,34.5,24
wind_speed,2024-03-25,6.1000000000000005,5.0,8.2,24
wind_speed,2024-03-26,6.3,4.8,8.2,24
wind_speed,2024-03-27,6.608333333333333,4.8,8.4,24
wind_speed,2024-03-28,7.5125,5.3,21.3,24
wind_speed,2024-03-29,7.120833333333334,5.4,8.9,24
wind_speed,2024-03-30,7.045833333333333,5.9,8.6,24
wind_speed,2024-03-31,6.7749999999999995,5.2,8.4,24
wind_speed,2024-04-01,6.324999999999999,6.1,6.8,24
wind_speed,2024-04-02,6.345833333333332,6.0,6.8,24
wind_speed,2024-04-03,7.291666666666667,5.7,14.7,24
wind_speed,2024-04-04,7.216666666666666,5.4,9.2,24
wind_speed,2024-04-05,7.508333333333333,5.7,9.6,24
wind_speed,2024-04-06,7.633333333333333,6.4,9.8,24
wind_speed,2024-04-07,5.954166666666667,3.0,10.0,24
wind_speed,2024-04-08,7.620833333333334,7.2,8.1,24
wind_speed,2024-04-09,8.266666666666667,7.3,9.6,24
wind_speed,2024-04-10,16.720833333333335,16.2,17.6,24
wind_speed,2024-04-11,15.286956521739132,10.9,19.4,23
wind_speed,2024-04-12,13.542105263157895,9.7,16.3,19
wind_speed,2024-04-13,6.1875,4.8,8.0,24
wind_speed,2024-04-14,7.216666666666666,5.2,18.7,24
wind_speed,2024-04-15,7.05,5.5,9.0,24
wind_speed,2024-04-16,7.075,5.7,9.2,24
wind_speed,2024-04-17,7.783333333333334,5.4,15.6,24
wind_speed,2024-04-18,10.440909090909091,5.2,27.2,22
wind_speed,2024-04-19,11.513636363636364,7.8,24.2,22
wind_speed,2024-04-20,9.325000000000001,5.2,18.1,24
wind_speed,2024-04-21,8.220833333333333,5.8,22.3,24
wind_speed,2024-04-22,6.079166666666667,5.2,7.2,24
wind_speed,2024-04-23,6.841666666666666,5.1,10.0,24
wind_speed,2024-04-24,7.366666666666667,5.4,12.8,24
wind_speed,2024-04-25,8.275,5.4,31.7,24
wind_speed,2024-04-26,7.579166666666667,5.7,9.6,24
wind_speed,2024-04-27,7.583333333333333,5.9,9.5,24
wind_speed,2024-04-28,6.529166666666666,5.3,7.5,24
wind_speed,2024-04-29,7.252173913043479,5.4,9.4,23
wind_speed,2024-04-30,7.845833333333334,6.1,9.8,24
wind_speed,2024-05-01,6.329166666666667,6.1,6.8,24
wind_speed,2024-05-02,6.3374999999999995,6.0,6.8,24
wind_speed,2024-05-03,6.920833333333333,5.3,8.8,24
wind_speed,2024-05-04,7.691666666666666,5.4,16.0,24
wind_speed,2024-05-05,7.7250000000000005,5.5,9.9,24
wind_speed,2024-05-06,7.0625,5.5,8.5,24
wind_speed,2024-05-07,7.408695652173913,2.1,19.8,23
wind_speed,2024-05-08,9.956521739130435,7.3,23.0,23
wind_speed,2024-05-09,8.174999999999999,7.1,10.1,24
wind_speed,2024-05-10,16.731818181818184,16.2,17.6,22
wind_speed,2024-05-11,16.35,13.2,19.7,18
wind_speed,2024-05-12,12.631578947368421,7.5,16.0,19
wind_speed,2024-05-13,7.933333333333334,5.7,16.0,24
wind_speed,2024-05-14,8.216666666666667,5.8,28.7,24
wind_speed,2024-05-15,7.391666666666667,6.1,8.9,24
wind_speed,2024-05-16,7.5375000000000005,6.3,8.9,24
wind_speed,2024-05-17,7.3,6.5,8.2,24
wind_speed,2024-05-18,7.3999999999999995,6.2,8.6,24
wind_speed,2024-05-19,7.345833333333334,5.8,9.1,24
wind_speed,2024-05-20,7.683333333333334,6.3,9.3,24
wind_speed,2024-05-21,7.879166666666666,6.4,16.5,24
wind_speed,2024-05-22,7.495833333333334,5.9,9.6,24
wind_speed,2024-05-23,7.5375000000000005,5.8,9.2,24
wind_speed,2024-05-24,7.583333333333333,6.2,8.9,24
wind_speed,2024-05-25,7.875,6.6,9.1,24
wind_speed,2024-05-26,8.191666666666666,6.9,9.8,24
wind_speed,2024-05-27,8.679166666666665,6.8,19.4,24
wind_speed,2024-05-28,8.579166666666667,6.7,10.6,24
wind_speed,2024-05-29,8.904166666666667,6.8,19.2,24
wind_speed,2024-05-30,8.695833333333333,6.8,10.8,24
wind_speed,2024-05-31,8.862499999999999,7.3,10.6,24
wind_speed,2024-06-01,6.175,6.0,6.7,24
wind_speed,2024-06-02,6.320833333333333,6.1,6.8,24
wind_speed,2024-06-03,6.8125,4.9,8.9,24
wind_speed,2024-06-04,7.8500000000000005,5.6,17.6,24
wind_speed,2024-06-05,8.0625,6.2,10.1,24
wind_speed,2024-06-06,7.825,6.4,9.8,24
wind_speed,2024-06-07,6.733333333333333,1.9,16.8,24
wind_speed,2024-06-08,7.779166666666666,6.8,9.1,24
wind_speed,2024-06-09,7.921428571428572,7.1,9.6,14
wind_speed,2024-06-10,16.75,16.2,17.6,24
wind_speed,2024-06-11,16.078260869565216,13.5,20.0,23
wind_speed,2024-06-12,14.013636363636364,10.8,17.6,22
wind_speed,2024-06-13,7.745833333333334,6.4,9.7,24
wind_speed,2024-06-14,7.908333333333334,7.1,9.3,24
wind_speed,2024-06-15,7.795833333333333,6.7,9.8,24
wind_speed,2024-06-16,6.970833333333334,5.5,22.4,24
wind_speed,2024-06-17,7.4750000000000005,6.3,9.0,24
wind_speed,2024-06-18,8.981818181818182,5.8,24.2,22
wind_speed,2024-06-19,7.629166666666666,6.0,21.4,24
wind_speed,2024-06-20,6.329166666666667,5.8,7.3,24
wind_speed,2024-06-21,6.425,5.7,8.1,24
wind_speed,2024-06-22,6.625,5.7,7.9,24
wind_speed,2024-06-23,6.541666666666667,5.6,10.9,24
wind_speed,2024-06-24,6.8500000000000005,6.3,7.7,24
wind_speed,2024-06-25,7.1875,6.2,8.5,24
wind_speed,2024-06-26,7.2124999999999995,6.1,8.2,24
wind_speed,2024-06-27,6.9125000000000005,5.9,8.2,24
wind_speed,2024-06-28,6.416666666666667,5.9,7.5,24
wind_speed,2024-06-29,7.445454545454546,6.1,14.2,22
wind_speed,2024-06-30,8.323809523809524,5.7,20.3,21
wind_speed,2024-07-01,6.295833333333333,6.0,6.8,24
wind_speed,2024-07-02,6.333333333333333,6.0,6.8,24
wind_speed,2024-07-03,6.741666666666667,5.4,8.5,24
wind_speed,2024-07-04,6.695833333333333,5.1,18.2,24
wind_speed,2024-07-05,7.033333333333334,5.3,8.9,24
wind_speed,2024-07-06,7.829166666666667,6.5,9.6,24
wind_speed,2024-07-07,6.695833333333333,4.2,9.7,24
wind_speed,2024-07-08,7.533333333333334,6.8,11.9,24
wind_speed,2024-07-10,16.668181818181818,16.2,17.6,22
wind_speed,2024-07-11,17.007142857142856,14.1,20.3,14
wind_speed,2024-07-12,12.866666666666665,8.8,15.6,21
wind_speed,2024-07-13,6.679166666666667,5.8,15.7,24
wind_speed,2024-07-14,6.416666666666667,5.9,7.5,24
wind_speed,2024-07-15,6.5,2.3,7.8,24
wind_speed,2024-07-16,6.495833333333334,3.5,7.4,24
wind_speed,2024-07-17,6.8374999999999995,6.0,7.9,24
wind_speed,2024-07-18,6.6875,6.0,7.7,24
wind_speed,2024-07-19,7.575,6.2,19.7,24
wind_speed,2024-07-20,6.979166666666667,6.2,8.2,24
wind_speed,2024-07-21,7.141666666666667,6.2,17.9,24
wind_speed,2024-07-22,6.433333333333334,3.5,7.4,24
wind_speed,2024-07-23,7.195833333333333,5.8,18.7,24
wind_speed,2024-07-24,11.371428571428572,0.2,31.3,21
wind_speed,2024-07-25,6.5,4.7,8.2,22
wind_speed,2024-07-26,11.195238095238095,5.6,34.5,21
wind_speed,2024-07-27,7.979166666666667,0.4,14.8,24
wind_speed,2024-07-28,9.528571428571428,1.1,19.7,21
wind_speed,2024-07-29,8.647619047619047,1.2,14.8,21
wind_speed,2024-07-30,8.395652173913044,0.4,13.5,23
wind_speed,2024-07-31,6.722727272727273,0.4,13.5,22
wind_speed,2024-08-01,6.324999999999999,6.1,6.8,24
wind_speed,2024-08-02,6.324999999999999,6.0,6.8,24
wind_speed,2024-08-03,6.758333333333333,4.9,8.8,24
wind_speed,2024-08-04,5.4875,4.5,6.6,24
wind_speed,2024-08-05,6.779166666666666,5.1,8.4,24
