facility_id,facility_name,row_index,feature_1,shap_1,feature_2,shap_2,feature_3,shap_3,risk_type,horizon
node/6965836192,K.M. Hospital,65,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965836197,M. M. Hospital,66,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965836202,Mahadev Hospital,67,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965836211,Mishra Speciality Hospital,68,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965836216,Matra Smriti Hospital,69,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965836221,M D Hospital and Iccu,70,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6966522779,Mgm Eye Hospital,71,month,-1.930234432220459,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6966551463,Suprita Hospital,72,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6966792004,Evangelical Mission Hospital,73,month,-1.930234432220459,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6966792010,Lifeworth Super Speciality Hospital,74,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6966904907,Shri Manulal Memorial Medical Centre,75,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6966904930,"Sahu Hospital, Raipur",76,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6966904976,Agrasen Hospital,77,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6968263373,Pt.J N M Medical College Hospital,78,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6968280740,"Kanwar Hospital, Raipur",79,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6968280745,Raipur Hospital,80,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6968280774,"Sanjeewan Hospital, Raipur",81,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6968280856,Arihant Netralaya,82,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7148125099,Govt. T.B. Hospital,83,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7148125111,Government Hospital Farfoud,84,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727173805236816,human_impact,7d
node/7148125120,Government Hospital Uparwara,85,month,-1.930234432220459,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7148125143,"Government Hospital, Tilda",86,month,-1.930234432220459,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7148125202,"Government hospital,Khokhopara",87,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7148125239,Government hospital arang,88,month,-1.930234432220459,temperature,-1.5008461475372314,rainfall,-1.3727173805236816,human_impact,7d
node/7148125255,District Hospital Raipur,89,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7148125257,Goverment hospital Gobra Nawapara,90,month,-1.930234432220459,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7148125258,Shri Khudadad Dungaji Government Ayurved College Hospital,91,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7148125308,Government Hospital,92,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7148125312,Labhandhi Government Hospital,93,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7288964595,Shri Balaji Hospital,94,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7288964599,Jeevan Anmol Hospital,95,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7288964602,Madhumeet Hospital,96,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7288964603,Shri Krishna Hospital,97,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7288964610,Raipura Hospital,98,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7288964613,Awasthi Hospital,99,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7288964616,Om Superspeciality Hospital,100,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7288964641,Kankali Hospital Parisar,101,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7288964642,Anjali Children Hospital,102,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7288964644,We Care Super Specialty Hospital,103,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7288964648,District Police Hospital,104,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7288964653,Dr Manoj Agrwal,105,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7288964658,Avanti Hospital,106,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7288964664,Anand Shree Hospital,107,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7288964666,Life Line Hospital,108,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7288964673,Shri Jagannath Multispeciality Hospital,109,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7288964676,Gayatri Hospital,110,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7288964679,Vijaya durga hospital,111,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7288964681,Rajdhani Super Speciality Hospital,112,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7288964683,Dr Nigam Hospital,113,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7288964686,Shubham Hospital,114,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7291844243,Virdi Hospital,115,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7291844245,DKS Super Speciality Hospital,116,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
