facility_id,facility_name,row_index,feature_1,shap_1,feature_2,shap_2,feature_3,shap_3,risk_type,horizon
node/6968280745,Raipur Hospital,80,dist_to_river_km,-0.17663065334443956,latitude,-0.12212866410083444,river_level,0.08060765602250838,flood,7d
node/6968280774,"Sanjeewan Hospital, Raipur",81,dist_to_river_km,0.16815345966091746,latitude,-0.13916951776620645,river_level,0.11069379278265166,flood,7d
node/6968280856,Arihant Netralaya,82,latitude,-0.13284409776499578,dist_to_river_km,0.1258459250303182,river_level,0.12454706919838675,flood,7d
node/7148125099,Govt. T.B. Hospital,83,latitude,-0.1332112634850411,dist_to_river_km,0.12979251767896433,river_level,0.12327297108471096,flood,7d
node/7148125111,Government Hospital Farfoud,84,dist_to_river_km,0.15095439536585978,gwl_value,0.08402217175594268,river_level,0.08387218860672024,flood,7d
node/7148125120,Government Hospital Uparwara,85,dist_to_river_km,-0.23089643427575515,latitude,-0.11670094535329673,river_level,0.0652474403179971,flood,7d
node/7148125143,"Government Hospital, Tilda",86,dist_to_river_km,-0.13578866034423387,latitude,-0.11661571731648405,river_level,0.0801672201777107,flood,7d
node/7148125202,"Government hospital,Khokhopara",87,dist_to_river_km,0.15969032852221615,latitude,-0.13753028414138654,river_level,0.11512900155179995,flood,7d
node/7148125239,Government hospital arang,88,dist_to_river_km,0.17273181527373713,latitude,-0.11175263053153477,river_level,0.10220046376455102,flood,7d
node/7148125255,District Hospital Raipur,89,dist_to_river_km,0.14957102140688294,latitude,-0.13448731248493145,river_level,0.11912389682875621,flood,7d
node/7148125257,Goverment hospital Gobra Nawapara,90,dist_to_river_km,-0.2361511966040284,latitude,-0.09913173529261006,river_level,0.06590782248315925,flood,7d
node/7148125258,Shri Khudadad Dungaji Government Ayurved College Hospital,91,latitude,-0.1328511145086139,dist_to_river_km,0.12535369629037485,river_level,0.12480700222278485,flood,7d
node/7148125308,Government Hospital,92,latitude,-0.1309239534400592,river_level,0.12392656236833964,dist_to_river_km,0.10253750037529227,flood,7d
node/7148125312,Labhandhi Government Hospital,93,dist_to_river_km,-0.23705664407988658,latitude,-0.1291722815001897,river_level,0.07130486478407277,flood,7d
node/7288964595,Shri Balaji Hospital,94,dist_to_river_km,0.15918800400338692,latitude,-0.13741349996492905,river_level,0.1153416399442887,flood,7d
node/7288964599,Jeevan Anmol Hospital,95,dist_to_river_km,0.15166269909231608,latitude,-0.13537894275154005,river_level,0.11876645236364243,flood,7d
node/7288964602,Madhumeet Hospital,96,dist_to_river_km,-0.21236603073534288,latitude,-0.12696575805214338,river_level,0.07663446431099381,flood,7d
node/7288964603,Shri Krishna Hospital,97,dist_to_river_km,0.13622157301351348,latitude,-0.13364649046264973,river_level,0.12147437760962145,flood,7d
node/7288964610,Raipura Hospital,98,dist_to_river_km,0.16818074956453538,latitude,-0.13917186363860334,river_level,0.11068564256391934,flood,7d
node/7288964613,Awasthi Hospital,99,latitude,-0.13092464052719077,river_level,0.1248122428016967,dist_to_river_km,0.11157629940962345,flood,7d
node/7288964616,Om Superspeciality Hospital,100,dist_to_river_km,0.1691493975770057,latitude,-0.1391438347648739,river_level,0.1101953573771674,flood,7d
node/7288964641,Kankali Hospital Parisar,101,latitude,-0.13336465348747722,dist_to_river_km,0.13045210174519667,river_level,0.12306100502943318,flood,7d
node/7288964642,Anjali Children Hospital,102,dist_to_river_km,0.16041139692910072,latitude,-0.1376424411412724,river_level,0.11465347623250152,flood,7d
node/7288964644,We Care Super Specialty Hospital,103,dist_to_river_km,-0.19106313761074542,latitude,-0.12513174700668753,river_level,0.07723382992979859,flood,7d
node/7288964648,District Police Hospital,104,dist_to_river_km,0.14667529662289233,latitude,-0.13438729960596457,river_level,0.11984559184093023,flood,7d
node/7288964653,Dr Manoj Agrwal,105,dist_to_river_km,-0.1796139010928926,latitude,-0.12319734630126432,river_level,0.07943686225834612,flood,7d
node/7288964658,Avanti Hospital,106,dist_to_river_km,-0.2148054175137076,latitude,-0.1272050616753409,river_level,0.07576640512334712,flood,7d
node/7288964664,Anand Shree Hospital,107,dist_to_river_km,0.1656589738830307,latitude,-0.1387205550087949,river_level,0.11211940457763174,flood,7d
node/7288964666,Life Line Hospital,108,dist_to_river_km,0.16668101304016245,latitude,-0.1389955280253542,river_level,0.11174338045589406,flood,7d
node/7288964673,Shri Jagannath Multispeciality Hospital,109,dist_to_river_km,0.16897117569562906,latitude,-0.1391321429222542,river_level,0.11022989547346929,flood,7d
node/7288964676,Gayatri Hospital,110,dist_to_river_km,0.15685982461557874,latitude,-0.1373265649185235,river_level,0.11629556377210407,flood,7d
node/7288964679,Vijaya durga hospital,111,dist_to_river_km,0.1340092124174235,latitude,-0.13331586695489228,river_level,0.1217093372961869,flood,7d
node/7288964681,Rajdhani Super Speciality Hospital,112,dist_to_river_km,0.1651106168626249,latitude,-0.13848960113475353,river_level,0.11226494614241846,flood,7d
node/7288964683,Dr Nigam Hospital,113,latitude,-0.1310795266298052,river_level,0.12530594517282873,dist_to_river_km,0.09255418310447226,flood,7d
node/7288964686,Shubham Hospital,114,dist_to_river_km,0.16364467525441528,latitude,-0.13826216829702953,river_level,0.11332082594414968,flood,7d
node/7291844243,Virdi Hospital,115,dist_to_river_km,-0.16441568252914557,latitude,-0.11923187069095041,river_level,0.08221227384452331,flood,7d
node/7291844245,DKS Super Speciality Hospital,116,dist_to_river_km,-0.16062424609150525,latitude,-0.11815011681307193,river_level,0.08397314523231278,flood,7d
node/7291844258,Mamta Hospital,117,dist_to_river_km,-0.1340305683779564,latitude,-0.12882848406398975,river_level,0.09082769610971116,flood,7d
node/7291844264,"Om Hospital , Burn Plastic & Cosmetic Surgery Center",118,latitude,-0.12719863495841785,river_level,0.12453646472647346,longitude,0.04279673006831231,flood,7d
node/7291844275,Shri Mahaveer Hospital,119,dist_to_river_km,-0.23171809553688674,latitude,-0.12892723062075173,river_level,0.0717646628781871,flood,7d
node/7291844281,Lotus Hospital & Advance Urology Center,120,dist_to_river_km,-0.19659244123456002,latitude,-0.1256611368862409,river_level,0.07703730659540395,flood,7d
node/7291844299,Chand Rani Sardari Lal Speciality EYE And ENT Hospital,121,dist_to_river_km,-0.20979672671466593,latitude,-0.12662974812433223,river_level,0.07681136208225295,flood,7d
node/7291844302,Petals Newborn And Children Hospital,122,latitude,-0.13056427309902768,river_level,0.1254593639302194,dist_to_river_km,0.09673319535722537,flood,7d
node/7291844307,Shashwat Hospital,123,latitude,-0.13168322036143723,river_level,0.12447385258532333,dist_to_river_km,0.08267868045486135,flood,7d
