event_date,climate_gwl,climate_rainfall,climate_river_level,outage_events,hospital_events,school_events,target_outage_next_24h,dow,month,outage_events_lag1,outage_events_roll3
2023-08-16,-5.498133333333333,2.1666666666666665,335.39943452380953,0.0,0.0,0.0,0,2,8,0.0,0.0
2023-08-17,-6.093125,3.5211267605633805,335.3413511904762,0.0,0.0,0.0,0,3,8,0.0,0.0
2023-08-18,-4.6425833333333335,2.9761904761904763,335.3943869047619,0.0,0.0,0.0,0,4,8,0.0,0.0
2023-08-19,-3.5690000000000004,3.0681818181818183,335.5201130952381,0.0,0.0,0.0,0,5,8,0.0,0.0
2023-08-20,-3.532583333333333,0.6071428571428571,335.54655952380955,0.0,0.0,0.0,0,6,8,0.0,0.0
2023-08-21,-3.64975,1.4166666666666667,335.4579523809524,0.0,0.0,0.0,0,0,8,0.0,0.0
2023-08-22,-4.045916666666667,4.625,335.31472619047616,0.0,0.0,0.0,0,1,8,0.0,0.0
2023-08-23,-3.919583333333333,3.5,335.2216011904762,0.0,0.0,0.0,0,2,8,0.0,0.0
2023-08-24,-4.917538461538461,3.7291666666666665,335.1475119047619,0.0,0.0,0.0,0,3,8,0.0,0.0
2023-08-25,-4.400307692307693,0.8518518518518519,335.1096011904762,0.0,0.0,0.0,0,4,8,0.0,0.0
2023-08-26,-4.330230769230769,1.0,335.0749047619048,0.0,0.0,0.0,0,5,8,0.0,0.0
2023-08-27,-4.816571428571429,1.0,335.043369047619,0.0,0.0,0.0,0,6,8,0.0,0.0
2023-08-28,-5.024,0.0,334.9939583333333,0.0,0.0,0.0,0,0,8,0.0,0.0
2023-08-29,-5.75225,0.0,334.9397559523809,0.0,0.0,0.0,0,1,8,0.0,0.0
2023-08-30,-5.9711875,3.625,334.8801964285714,0.0,0.0,0.0,0,2,8,0.0,0.0
2023-08-31,-5.7779375,2.0,334.82465476190475,0.0,0.0,0.0,0,3,8,0.0,0.0
2023-09-01,-6.3861875,2.833333333333333,334.7911964285714,0.0,0.0,0.0,0,4,9,0.0,0.0
2023-09-02,-6.919857142857143,5.352941176470588,334.7188095238095,0.0,0.0,0.0,0,5,9,0.0,0.0
2023-09-03,-8.73975,3.564814814814815,334.6422380952381,0.0,0.0,0.0,0,6,9,0.0,0.0
2023-09-04,-6.443714285714286,4.2875,334.711869047619,0.0,0.0,0.0,0,0,9,0.0,0.0
2023-09-05,-3.887333333333333,7.631578947368421,334.6989523809524,0.0,0.0,0.0,0,1,9,0.0,0.0
2023-09-06,-5.094,5.778846153846154,334.7063928571429,0.0,0.0,0.0,0,2,9,0.0,0.0
2023-09-07,-4.9675625,2.89622641509434,334.8061369047619,0.0,0.0,0.0,0,3,9,0.0,0.0
2023-09-08,-4.064357142857143,1.8611111111111112,334.88525595238093,0.0,0.0,0.0,0,4,9,0.0,0.0
2023-09-09,-4.2622,1.3571428571428572,334.8610476190476,0.0,0.0,0.0,0,5,9,0.0,0.0
2023-09-10,-5.5430625,2.1785714285714284,334.75425,0.0,0.0,0.0,0,6,9,0.0,0.0
2023-09-11,-5.48525,3.1724137931034484,334.70354166666664,0.0,0.0,0.0,0,0,9,0.0,0.0
2023-09-12,-5.9384375,2.081818181818182,334.6588988095238,0.0,0.0,0.0,0,1,9,0.0,0.0
2023-09-13,-5.505625,7.899038461538462,334.7713988095238,0.0,0.0,0.0,0,2,9,0.0,0.0
2023-09-14,-4.194916666666667,3.0526315789473686,335.26299404761903,0.0,0.0,0.0,0,3,9,0.0,0.0
2023-09-15,-3.1725,3.28,335.7050595238095,0.0,0.0,0.0,0,4,9,0.0,0.0
2023-09-16,-2.489333333333333,0.6,335.76911904761903,0.0,0.0,0.0,0,5,9,0.0,0.0
2023-09-17,-2.773,0.5,335.7355416666667,0.0,0.0,0.0,0,6,9,0.0,0.0
2023-09-18,-2.687333333333333,3.333333333333333,335.575744047619,0.0,0.0,0.0,0,0,9,0.0,0.0
2023-09-19,-3.664142857142857,1.1666666666666667,335.5095,0.0,0.0,0.0,0,1,9,0.0,0.0
2023-09-20,-4.3840625,3.313953488372093,335.6175714285714,0.0,0.0,0.0,0,2,9,0.0,0.0
2023-09-21,-4.2895625,4.285087719298246,335.709119047619,0.0,0.0,0.0,0,3,9,0.0,0.0
2023-09-22,-4.21975,1.5294117647058822,335.8205773809524,0.0,0.0,0.0,0,4,9,0.0,0.0
2023-09-23,-4.2573125,1.75,335.8487261904762,0.0,0.0,0.0,0,5,9,0.0,0.0
2023-09-24,-4.41975,5.982142857142857,335.7461785714286,0.0,0.0,0.0,0,6,9,0.0,0.0
2023-09-25,-4.134125,6.416666666666667,335.7048630952381,0.0,0.0,0.0,0,0,9,0.0,0.0
2023-09-26,-4.1891875,5.541666666666667,335.70194642857143,0.0,0.0,0.0,0,1,9,0.0,0.0
2023-09-27,-4.4255625,3.8125,335.11920833333335,0.0,0.0,0.0,0,2,9,0.0,0.0
2023-09-28,-4.4058125,20.5,332.4069464285714,0.0,0.0,0.0,0,3,9,0.0,0.0
2023-09-29,-4.5635,3.9565217391304346,334.25888690476194,0.0,0.0,0.0,0,4,9,0.0,0.0
2023-09-30,-4.651375,4.5,335.779125,0.0,0.0,0.0,0,5,9,0.0,0.0
2023-10-01,-4.833875,3.555555555555556,335.7351845238095,0.0,0.0,0.0,0,6,10,0.0,0.0
2023-10-02,-4.6286875,3.0681818181818183,335.730244047619,0.0,0.0,0.0,0,0,10,0.0,0.0
2023-10-03,-4.805125,2.2857142857142856,335.7045696969697,0.0,0.0,0.0,0,1,10,0.0,0.0
2023-10-04,-4.659875,0.5,335.6544166666667,0.0,0.0,0.0,0,2,10,0.0,0.0
2023-10-05,-5.273294117647059,0.0,335.54564285714287,0.0,0.0,0.0,0,3,10,0.0,0.0
2023-10-06,-4.9289375,0.0,335.5299345238095,0.0,0.0,0.0,0,4,10,0.0,0.0
2023-10-07,-5.0115,0.5,335.47140476190475,0.0,0.0,0.0,0,5,10,0.0,0.0
2023-10-08,-5.68925,0.0,335.4550238095238,0.0,0.0,0.0,0,6,10,0.0,0.0
2023-10-09,-6.011125,3.0,335.32807142857143,0.0,0.0,0.0,0,0,10,0.0,0.0
2023-10-10,-6.3469375,2.0,335.2746904761905,0.0,0.0,0.0,0,1,10,0.0,0.0
2023-10-11,-6.3765,0.5,335.2272559523809,0.0,0.0,0.0,0,2,10,0.0,0.0
2023-10-12,-5.9176875,0.5,335.1974880952381,0.0,0.0,0.0,0,3,10,0.0,0.0
2023-10-13,-6.30025,0.0,335.1443630952381,0.0,0.0,0.0,0,4,10,0.0,0.0
2023-10-14,-6.461625,0.0,334.9238035714285,0.0,0.0,0.0,0,5,10,0.0,0.0
2023-10-15,-6.7215,0.0,335.02555952380953,0.0,0.0,0.0,0,6,10,0.0,0.0
2023-10-16,-6.9993125,0.0,334.9890238095238,0.0,0.0,0.0,0,0,10,0.0,0.0
2023-10-17,-7.397125,0.0,334.9257083333333,0.0,0.0,0.0,0,1,10,0.0,0.0
2023-10-18,-7.1534375,0.0,334.7837857142857,0.0,0.0,0.0,0,2,10,0.0,0.0
2023-10-19,-7.14375,0.0,334.8339047619048,0.0,0.0,0.0,0,3,10,0.0,0.0
2023-10-20,-7.5336875,0.0,334.8053511904762,0.0,0.0,0.0,0,4,10,0.0,0.0
2023-10-21,-8.117750000000001,0.0,334.77593452380955,0.0,0.0,0.0,0,5,10,0.0,0.0
2023-10-22,-8.2020625,0.0,334.75029166666667,0.0,0.0,0.0,0,6,10,0.0,0.0
2023-10-23,-8.3834375,0.0,334.7183988095238,0.0,0.0,0.0,0,0,10,0.0,0.0
2023-10-24,-8.3856875,0.0,334.6939107142857,0.0,0.0,0.0,0,1,10,0.0,0.0
2023-10-25,-7.946625,0.0,334.6716309523809,0.0,0.0,0.0,0,2,10,0.0,0.0
2023-10-26,-7.6493125,0.0,334.6709821428572,0.0,0.0,0.0,0,3,10,0.0,0.0
2023-10-27,-7.6144375,0.0,334.6288154761905,0.0,0.0,0.0,0,4,10,0.0,0.0
2023-10-28,-8.0885,0.0,334.63483333333335,0.0,0.0,0.0,0,5,10,0.0,0.0
2023-10-29,-7.8480625,0.0,334.56567261904763,0.0,0.0,0.0,0,6,10,0.0,0.0
2023-10-30,-7.7815,0.0,334.5160595238096,0.0,0.0,0.0,0,0,10,0.0,0.0
2023-10-31,-7.776,0.0,334.6014226190476,0.0,0.0,0.0,0,1,10,0.0,0.0
2023-11-01,-8.1215625,0.0,334.6153809523809,0.0,0.0,0.0,0,2,11,0.0,0.0
2023-11-02,-7.9961875,0.0,334.61541071428576,0.0,0.0,0.0,0,3,11,0.0,0.0
2023-11-03,-7.7944375,7.285714285714286,334.62243452380955,0.0,0.0,0.0,0,4,11,0.0,0.0
2023-11-04,-7.80975,5.5,334.5769404761905,0.0,0.0,0.0,0,5,11,0.0,0.0
2023-11-05,-8.263562499999999,0.0,334.59945833333336,0.0,0.0,0.0,0,6,11,0.0,0.0
2023-11-06,-8.3269375,0.0,334.6210178571429,0.0,0.0,0.0,0,0,11,0.0,0.0
2023-11-07,-8.508000000000001,0.0,334.62744642857143,0.0,0.0,0.0,0,1,11,0.0,0.0
2023-11-08,-8.4744375,0.0,334.64567857142856,0.0,0.0,0.0,0,2,11,0.0,0.0
2023-11-09,-8.4218125,0.0,334.67574404761905,0.0,0.0,0.0,0,3,11,0.0,0.0
2023-11-10,-8.6499375,0.0,334.67908928571427,0.0,0.0,0.0,0,4,11,0.0,0.0
2023-11-11,-8.4909375,0.0,334.6321369047619,0.0,0.0,0.0,0,5,11,0.0,0.0
2023-11-12,-8.7506875,2.5,334.63160119047615,0.0,0.0,0.0,0,6,11,0.0,0.0
2023-11-13,-8.45825,0.0,334.63401785714285,0.0,0.0,0.0,0,0,11,0.0,0.0
2023-11-14,-8.35125,0.0,334.61336309523807,0.0,0.0,0.0,0,1,11,0.0,0.0
2023-11-15,-8.15425,0.0,334.61816666666664,0.0,0.0,0.0,0,2,11,0.0,0.0
2023-11-16,-8.2461875,0.0,334.6123511904762,0.0,0.0,0.0,0,3,11,0.0,0.0
2023-11-17,-8.4124375,0.0,334.59313095238093,0.0,0.0,0.0,0,4,11,0.0,0.0
2023-11-18,-8.38425,0.0,334.6044166666667,0.0,0.0,0.0,0,5,11,0.0,0.0
2023-11-19,-8.3254375,0.0,334.6055773809524,0.0,0.0,0.0,0,6,11,0.0,0.0
2023-11-20,-8.48725,0.0,334.5791547619048,0.0,0.0,0.0,0,0,11,0.0,0.0
2023-11-21,-8.4084375,0.0,334.5802261904762,0.0,0.0,0.0,0,1,11,0.0,0.0
2023-11-22,-8.4769375,0.0,334.5892976190476,0.0,0.0,0.0,0,2,11,0.0,0.0
2023-11-23,-8.33475,0.5,334.5617738095238,0.0,0.0,0.0,0,3,11,0.0,0.0
2023-11-24,-8.483375,0.5,334.5280654761905,0.0,0.0,0.0,0,4,11,0.0,0.0
2023-11-25,-8.460749999999999,0.0,334.51664285714287,0.0,0.0,0.0,0,5,11,0.0,0.0
2023-11-26,-8.6835625,0.0,334.52417857142854,0.0,0.0,0.0,0,6,11,0.0,0.0
2023-11-27,-8.387,0.5,334.5162380952381,0.0,0.0,0.0,0,0,11,0.0,0.0
2023-11-28,-8.6105,0.5,334.508125,0.0,0.0,0.0,0,1,11,0.0,0.0
2023-11-29,-8.362625,1.0,334.5005654761905,0.0,0.0,0.0,0,2,11,0.0,0.0
2023-11-30,-8.4728125,0.0,334.4966726190476,0.0,0.0,0.0,0,3,11,0.0,0.0
2023-12-01,-8.593625,0.0,334.4949404761905,0.0,0.0,0.0,0,4,12,0.0,0.0
2023-12-02,-8.70775,0.0,334.49557738095234,0.0,0.0,0.0,0,5,12,0.0,0.0
2023-12-03,-8.927,0.0,334.48833333333334,0.0,0.0,0.0,0,6,12,0.0,0.0
2023-12-04,-8.8175625,0.0,334.988078313253,0.0,0.0,0.0,0,0,12,0.0,0.0
2023-12-05,-8.8780625,1.0769230769230769,334.4845,0.0,0.0,0.0,0,1,12,0.0,0.0
2023-12-06,-8.6281875,1.531496062992126,334.06026946107784,0.0,0.0,0.0,0,2,12,0.0,0.0
2023-12-07,-8.032,1.125,334.50904761904764,0.0,0.0,0.0,0,3,12,0.0,0.0
2023-12-08,-7.979437499999999,0.5,334.38008484848484,0.0,0.0,0.0,0,4,12,0.0,0.0
2023-12-09,-8.118500000000001,0.5,334.5024166666667,0.0,0.0,0.0,0,5,12,0.0,0.0
2023-12-10,-8.278125,0.5,334.5073273809524,0.0,0.0,0.0,0,6,12,0.0,0.0
2023-12-11,-8.400125,0.0,334.50213690476187,0.0,0.0,0.0,0,0,12,0.0,0.0
2023-12-12,-8.245,0.5,334.4975773809524,0.0,0.0,0.0,0,1,12,0.0,0.0
2023-12-13,-8.405875,0.5,334.4908273809524,0.0,0.0,0.0,0,2,12,0.0,0.0
2023-12-14,-8.73375,0.0,334.48846428571426,0.0,0.0,0.0,0,3,12,0.0,0.0
2023-12-15,-8.676124999999999,0.0,334.4855238095238,0.0,0.0,0.0,0,4,12,0.0,0.0
2023-12-16,-8.70475,0.0,334.48076785714284,0.0,0.0,0.0,0,5,12,0.0,0.0
2023-12-17,-8.6985625,0.0,334.4779821428571,0.0,0.0,0.0,0,6,12,0.0,0.0
2023-12-18,-8.69225,0.0,334.3428511904762,0.0,0.0,0.0,0,0,12,0.0,0.0
2023-12-19,-8.78925,0.0,334.0318143712575,0.0,0.0,0.0,0,1,12,0.0,0.0
2023-12-20,-8.862625,0.0,334.4529226190476,0.0,0.0,0.0,0,2,12,0.0,0.0
2023-12-21,-9.274875,0.0,334.4428392857143,0.0,0.0,0.0,0,3,12,0.0,0.0
2023-12-22,-9.2914375,0.0,334.4387440476191,0.0,0.0,0.0,0,4,12,0.0,0.0
2023-12-23,-9.4610625,0.0,334.44050595238093,0.0,0.0,0.0,0,5,12,0.0,0.0
2023-12-24,-9.821125,0.0,334.4366607142857,0.0,0.0,0.0,0,6,12,0.0,0.0
2023-12-25,-9.513375,0.0,334.43588095238096,0.0,0.0,0.0,0,0,12,0.0,0.0
2023-12-26,-9.542625,0.0,334.4347380952381,0.0,0.0,0.0,0,1,12,0.0,0.0
2023-12-27,-9.388125,1.5,334.4341369047619,0.0,0.0,0.0,0,2,12,0.0,0.0
2023-12-28,-9.5820625,1.0,334.42307738095235,0.0,0.0,0.0,0,3,12,0.0,0.0
2023-12-29,-9.816875,0.0,334.41607142857146,0.0,0.0,0.0,0,4,12,0.0,0.0
2023-12-30,-9.8505625,0.0,334.4118035714285,0.0,0.0,0.0,0,5,12,0.0,0.0
2023-12-31,-9.9783125,0.0,334.40480952380955,0.0,0.0,0.0,0,6,12,0.0,0.0
2024-01-01,-10.252625,0.0,334.40609523809525,0.0,0.0,0.0,0,0,1,0.0,0.0
2024-01-02,-10.2960625,0.0,334.3867261904762,0.0,0.0,0.0,0,1,1,0.0,0.0
2024-01-03,-10.5449375,0.0,334.38481547619045,0.0,0.0,0.0,0,2,1,0.0,0.0
2024-01-04,-10.795125,0.0,334.3691130952381,0.0,0.0,0.0,0,3,1,0.0,0.0
2024-01-05,-11.0461875,0.0,334.36791666666664,0.0,0.0,0.0,0,4,1,0.0,0.0
2024-01-06,-11.4930625,0.0,334.36356547619044,0.0,0.0,0.0,0,5,1,0.0,0.0
2024-01-07,-11.7699375,0.0,334.35947023809524,0.0,0.0,0.0,0,6,1,0.0,0.0
2024-01-08,-11.1915625,0.0,334.3537380952381,0.0,0.0,0.0,0,0,1,0.0,0.0
2024-01-09,-11.409625,0.0,334.3422023809524,0.0,0.0,0.0,0,1,1,0.0,0.0
2024-01-10,-11.352375,0.0,334.224744047619,0.0,0.0,0.0,0,2,1,0.0,0.0
2024-01-11,-11.3043125,0.0,333.53991017964074,0.0,0.0,0.0,0,3,1,0.0,0.0
2024-01-12,-11.0429375,0.0,334.3365892857143,0.0,0.0,0.0,0,4,1,0.0,0.0
2024-01-13,-11.13975,0.0,334.3274583333333,0.0,0.0,0.0,0,5,1,0.0,0.0
2024-01-14,-11.400125,0.0,334.3221488095238,0.0,0.0,0.0,0,6,1,0.0,0.0
2024-01-15,-11.6600625,0.0,334.3121488095238,0.0,0.0,0.0,0,0,1,0.0,0.0
2024-01-16,-11.7050625,0.0,334.29852380952383,0.0,0.0,0.0,0,1,1,0.0,0.0
2024-01-17,-11.6425,0.0,334.28097619047617,0.0,0.0,0.0,0,2,1,0.0,0.0
2024-01-18,-11.5633125,0.0,334.2672023809524,0.0,0.0,0.0,0,3,1,0.0,0.0
2024-01-19,-11.7406875,1.0,334.24555357142856,0.0,0.0,0.0,0,4,1,0.0,0.0
2024-01-20,-11.339125,0.5,334.1003928571429,0.0,0.0,0.0,0,5,1,0.0,0.0
2024-01-21,-11.539125,1.3125,334.2077857142857,0.0,0.0,0.0,0,6,1,0.0,0.0
2024-01-22,-11.5973125,1.5,334.1859940476191,0.0,0.0,0.0,0,0,1,0.0,0.0
2024-01-23,-11.1098125,1.5263157894736843,334.1803392857143,0.0,0.0,0.0,0,1,1,0.0,0.0
2024-01-24,-10.7005625,1.2285714285714286,334.1703690476191,0.0,0.0,0.0,0,2,1,0.0,0.0
2024-01-25,-10.882125,0.0,334.17055357142857,0.0,0.0,0.0,0,3,1,0.0,0.0
2024-01-26,-10.983375,0.0,334.1740595238095,0.0,0.0,0.0,0,4,1,0.0,0.0
2024-01-27,-11.0984375,0.0,334.6012409638554,0.0,0.0,0.0,0,5,1,0.0,0.0
2024-01-28,-11.367625,0.0,334.4085988023952,0.0,0.0,0.0,0,6,1,0.0,0.0
2024-01-29,-11.9589375,0.0,332.89738554216865,0.0,0.0,0.0,0,0,1,0.0,0.0
2024-01-30,-12.3278125,0.0,333.4745180722892,0.0,0.0,0.0,0,1,1,0.0,0.0
2024-01-31,-11.923266666666668,0.0,334.6652891566265,0.0,0.0,0.0,0,2,1,0.0,0.0
2024-02-01,-11.974333333333334,0.0,334.5301137724551,0.0,0.0,0.0,0,3,2,0.0,0.0
2024-02-02,-12.697,2.5,334.0570892857143,0.0,0.0,0.0,0,4,2,0.0,0.0
2024-02-03,-12.2980625,0.0,334.047125,0.0,0.0,0.0,0,5,2,0.0,0.0
2024-02-04,-12.330875,0.0,334.0364761904761,0.0,0.0,0.0,0,6,2,0.0,0.0
2024-02-05,-12.7246875,0.0,333.1884670658683,0.0,0.0,0.0,0,0,2,0.0,0.0
2024-02-06,-12.923,0.0,334.0153373493976,0.0,0.0,0.0,0,1,2,0.0,0.0
2024-02-07,-13.0575,0.0,334.19762424242424,0.0,0.0,0.0,0,2,2,0.0,0.0
2024-02-08,-13.1149375,4.5,332.36463636363635,0.0,0.0,0.0,0,3,2,0.0,0.0
2024-02-09,-12.9864375,0.0,334.14855688622754,0.0,0.0,0.0,0,4,2,0.0,0.0
2024-02-10,-13.2109375,0.0,333.9833988095238,0.0,0.0,0.0,0,5,2,0.0,0.0
2024-02-11,-13.8144375,5.25,333.80232727272727,0.0,0.0,0.0,0,6,2,0.0,0.0
2024-02-12,-13.669875,2.95,334.1257245508982,0.0,0.0,0.0,0,0,2,0.0,0.0
2024-02-13,-13.1641875,0.0,334.21253939393944,0.0,0.0,0.0,0,1,2,0.0,0.0
2024-02-14,-12.9405,0.0,333.900748502994,0.0,0.0,0.0,0,2,2,0.0,0.0
2024-02-15,-13.0655,0.0,333.92019642857144,0.0,0.0,0.0,0,3,2,0.0,0.0
2024-02-16,-13.3281875,0.0,333.8930119047619,0.0,0.0,0.0,0,4,2,0.0,0.0
2024-02-17,-13.305625,0.0,333.8789345238095,0.0,0.0,0.0,0,5,2,0.0,0.0
2024-02-18,-13.789875,0.0,333.8637023809524,0.0,0.0,0.0,0,6,2,0.0,0.0
2024-02-19,-18.5398125,0.0,333.84225,0.0,0.0,0.0,0,0,2,0.0,0.0
2024-02-20,-14.370125,0.0,333.8301845238095,0.0,0.0,0.0,0,1,2,0.0,0.0
2024-02-21,-14.628625,0.0,333.8191428571429,0.0,0.0,0.0,0,2,2,0.0,0.0
2024-02-22,-14.4269375,0.0,333.8043273809524,0.0,0.0,0.0,0,3,2,0.0,0.0
2024-02-23,-14.64825,0.0,334.4035481927711,0.0,0.0,0.0,0,4,2,0.0,0.0
2024-02-24,-14.769375,0.0,333.76025595238093,0.0,0.0,0.0,0,5,2,0.0,0.0
2024-02-25,-14.807,1.9285714285714288,334.64965662650604,0.0,0.0,0.0,0,6,2,0.0,0.0
2024-02-26,-14.9834375,3.1666666666666665,333.714125,0.0,0.0,0.0,0,0,2,0.0,0.0
2024-02-27,-14.7869375,0.0,333.705880952381,0.0,0.0,0.0,0,1,2,0.0,0.0
2024-02-28,-14.7665625,1.0,333.6834702380952,0.0,0.0,0.0,0,2,2,0.0,0.0
2024-02-29,-15.030125,0.0,333.943502994012,0.0,0.0,0.0,0,3,2,0.0,0.0
2024-03-01,-15.1529375,0.0,333.6388988095238,0.0,0.0,0.0,0,4,3,0.0,0.0
2024-03-02,-15.53525,0.0,333.6215,0.0,0.0,0.0,0,5,3,0.0,0.0
2024-03-03,-15.5455,0.0,334.0470239520958,0.0,0.0,0.0,0,6,3,0.0,0.0
2024-03-04,-15.6595,3.0,333.8602934131737,0.0,0.0,0.0,0,0,3,0.0,0.0
2024-03-05,-15.625625,0.5,334.7688060606061,0.0,0.0,0.0,0,1,3,0.0,0.0
2024-03-06,-15.8078125,0.5,333.9980239520958,0.0,0.0,0.0,0,2,3,0.0,0.0
2024-03-07,-15.6235625,1.7777777777777777,333.5384404761905,0.0,0.0,0.0,0,3,3,0.0,0.0
2024-03-08,-15.89075,0.0,332.72903592814373,0.0,0.0,0.0,0,4,3,0.0,0.0
2024-03-09,-16.057312500000002,0.0,333.5123392857143,0.0,0.0,0.0,0,5,3,0.0,0.0
2024-03-10,-16.222625,0.0,332.3365548780488,0.0,0.0,0.0,0,6,3,0.0,0.0
2024-03-11,-16.56775,0.0,333.6500718562874,0.0,0.0,0.0,0,0,3,0.0,0.0
2024-03-12,-16.57975,0.6666666666666666,333.4795952380952,0.0,0.0,0.0,0,1,3,0.0,0.0
2024-03-13,-16.771875,0.5,334.270843373494,0.0,0.0,0.0,0,2,3,0.0,0.0
2024-03-14,-16.7206875,0.0,332.8211144578313,0.0,0.0,0.0,0,3,3,0.0,0.0
2024-03-15,-16.852625,0.5,332.6539401197605,0.0,0.0,0.0,0,4,3,0.0,0.0
2024-03-16,-16.93675,0.5,333.4410833333333,0.0,0.0,0.0,0,5,3,0.0,0.0
2024-03-17,-16.622,0.0,333.74052095808383,0.0,0.0,0.0,0,6,3,0.0,0.0
2024-03-18,-16.887125,4.15,331.84209638554216,0.0,0.0,0.0,0,0,3,0.0,0.0
2024-03-19,-16.5463125,3.185185185185185,333.4391071428571,0.0,0.0,0.0,0,1,3,0.0,0.0
2024-03-20,-15.5859375,3.583333333333333,333.51463095238097,0.0,0.0,0.0,0,2,3,0.0,0.0
2024-03-21,-15.1506875,0.0,333.4349880952381,0.0,0.0,0.0,0,3,3,0.0,0.0
2024-03-22,-15.361375,2.0,332.9735722891566,0.0,0.0,0.0,0,4,3,0.0,0.0
2024-03-23,-15.3423125,0.0,333.5751017964072,0.0,0.0,0.0,0,5,3,0.0,0.0
2024-03-24,-15.619625,0.0,334.30377710843374,0.0,0.0,0.0,0,6,3,0.0,0.0
2024-03-25,-15.67925,5.9,333.8023313253012,0.0,0.0,0.0,0,0,3,0.0,0.0
2024-03-26,-15.84475,2.25,333.36689880952383,0.0,0.0,0.0,0,1,3,0.0,0.0
2024-03-27,-16.118375,0.0,333.8179221556886,0.0,0.0,0.0,0,2,3,0.0,0.0
2024-03-28,-16.1355625,0.0,333.35542261904766,0.0,0.0,0.0,0,3,3,0.0,0.0
2024-03-29,-16.4775,3.5,333.3487738095238,0.0,0.0,0.0,0,4,3,0.0,0.0
2024-03-30,-16.749312500000002,0.0,333.5059221556886,0.0,0.0,0.0,0,5,3,0.0,0.0
2024-03-31,-16.869875,0.8333333333333334,333.32622023809523,0.0,0.0,0.0,0,6,3,0.0,0.0
2024-04-01,-16.900375,0.0,334.0453373493976,0.0,0.0,0.0,0,0,4,0.0,0.0
2024-04-02,-17.078812499999998,0.0,333.22903636363634,0.0,0.0,0.0,0,1,4,0.0,0.0
2024-04-03,-17.0158125,3.0,333.27291071428573,0.0,0.0,0.0,0,2,4,0.0,0.0
2024-04-04,-16.9044375,0.8333333333333334,333.2518273809524,0.0,0.0,0.0,0,3,4,0.0,0.0
2024-04-05,-17.1504375,0.0,332.5883333333333,0.0,0.0,0.0,0,4,4,0.0,0.0
2024-04-06,-17.3915625,0.0,333.3298060606061,0.0,0.0,0.0,0,5,4,0.0,0.0
2024-04-07,-17.328666666666667,0.5,333.2086369047619,0.0,0.0,0.0,0,6,4,0.0,0.0
2024-04-08,-17.701666666666668,1.9444444444444444,333.3001309523809,0.0,0.0,0.0,0,0,4,0.0,0.0
2024-04-09,-16.92575,2.806451612903226,333.19794047619047,0.0,0.0,0.0,0,1,4,0.0,0.0
2024-04-10,-16.3595,0.625,333.18866071428573,0.0,0.0,0.0,0,2,4,0.0,0.0
2024-04-11,-16.6104,2.351063829787234,333.23244642857145,0.0,0.0,0.0,0,3,4,0.0,0.0
2024-04-12,-15.578875,0.5,333.5116766467066,0.0,0.0,0.0,0,4,4,0.0,0.0
2024-04-13,-15.617,0.5,333.15969047619046,0.0,0.0,0.0,0,5,4,0.0,0.0
2024-04-14,-15.6979375,0.0,333.1402023809524,0.0,0.0,0.0,0,6,4,0.0,0.0
2024-04-15,-15.8828125,3.75,333.37906586826347,0.0,0.0,0.0,0,0,4,0.0,0.0
2024-04-16,-15.6493125,0.0,332.9905182926829,0.0,0.0,0.0,0,1,4,0.0,0.0
2024-04-17,-15.564375,0.0,334.36609433962263,0.0,0.0,0.0,0,2,4,0.0,0.0
2024-04-18,-15.6015625,0.0,332.4571084337349,0.0,0.0,0.0,0,3,4,0.0,0.0
2024-04-19,-15.8509375,0.0,331.8649440993789,0.0,0.0,0.0,0,4,4,0.0,0.0
2024-04-20,-16.16825,2.2,333.18988622754495,0.0,0.0,0.0,0,5,4,0.0,0.0
2024-04-21,-16.397,6.214285714285714,332.8153988095238,0.0,0.0,0.0,0,6,4,0.0,0.0
2024-04-22,-16.3926875,1.1875,333.44726060606064,0.0,0.0,0.0,0,0,4,0.0,0.0
2024-04-23,-16.121375,1.78125,333.0567724550898,0.0,0.0,0.0,0,1,4,0.0,0.0
2024-04-24,-15.962375,0.5,333.14336746987954,0.0,0.0,0.0,0,2,4,0.0,0.0
2024-04-25,-16.133625000000002,0.5,333.1659096385542,0.0,0.0,0.0,0,3,4,0.0,0.0
2024-04-26,-16.4153125,4.0,332.76734131736526,0.0,0.0,0.0,0,4,4,0.0,0.0
2024-04-27,-16.7160625,0.0,332.5551607142857,0.0,0.0,0.0,0,5,4,0.0,0.0
2024-04-28,-16.71775,0.0,332.8104251497006,0.0,0.0,0.0,0,6,4,0.0,0.0
2024-04-29,-16.802375,0.0,332.8765748502994,0.0,0.0,0.0,0,0,4,0.0,0.0
2024-04-30,-16.9358125,0.0,332.3870833333333,0.0,0.0,0.0,0,1,4,0.0,0.0
2024-05-01,-16.8634375,0.0,332.3457321428571,0.0,0.0,0.0,0,2,5,0.0,0.0
2024-05-02,-16.9343125,0.0,332.30635119047616,0.0,0.0,0.0,0,3,5,0.0,0.0
2024-05-03,-17.022750000000002,0.0,332.57851497005987,0.0,0.0,0.0,0,4,5,0.0,0.0
2024-05-04,-17.084875,0.0,330.583921686747,0.0,0.0,0.0,0,5,5,0.0,0.0
2024-05-05,-17.233875,0.0,332.10444047619046,0.0,0.0,0.0,0,6,5,0.0,0.0
2024-05-06,-17.2920625,0.0,332.01484523809523,0.0,0.0,0.0,0,0,5,0.0,0.0
